poi_code,name,address,location_status,reviews_count,reviews,ratings,h3index,amenities__has_bar_onsite,atmosphere__feels_casual,atmosphere__feels_cozy,atmosphere__feels_hip,atmosphere__feels_quiet,atmosphere__feels_romantic,atmosphere__feels_upscale,atmosphere__is_recently_popular,highlights__has_bar_games,highlights__has_fast_service,highlights__has_karaoke_nights,highlights__has_live_music,highlights__has_seating_rooftop,offerings__has_dancing,offerings__has_private_dining_room,offerings__serves_happy_hour_drinks,offerings__serves_happy_hour_food,offerings__serves_late_night_food,offerings__serves_liquor,offerings__serves_wine,parking__has_parking_valet,planning__accepts_reservations,planning__recommends_reservations_brunch,planning__recommends_reservations_dinner,planning__recommends_reservations_lunch,planning__requires_reservations,url_hash,brand_count_dict,brand_category_dict,absinthe_brand_name,beer_brand_name,brandy_brand_name,feni_brand_name,gin_brand_name,martini_brand_name,mezcal_brand_name,mojito_brand_name,old_fashioned_brand_name,other_brand_name,other_cocktails_brand_name,picante_brand_name,rum_brand_name,soju_brand_name,spirits_brand_name,tequila_brand_name,vodka_brand_name,whisky_brand_name,wine_brand_name,absinthe_item_price_avg,beer_item_price_avg,brandy_item_price_avg,feni_item_price_avg,gin_item_price_avg,martini_item_price_avg,mezcal_item_price_avg,mojito_item_price_avg,old_fashioned_item_price_avg,other_item_price_avg,other_cocktails_item_price_avg,picante_item_price_avg,rum_item_price_avg,soju_item_price_avg,spirits_item_price_avg,tequila_item_price_avg,vodka_item_price_avg,whisky_item_price_avg,wine_item_price_avg,absinthe_item_count,beer_item_count,brandy_item_count,feni_item_count,gin_item_count,martini_item_count,mezcal_item_count,mojito_item_count,old_fashioned_item_count,other_item_count,other_cocktails_item_count,picante_item_count,rum_item_count,soju_item_count,spirits_item_count,tequila_item_count,vodka_item_count,whisky_item_count,wine_item_count,mentions,cost_for_two,cost_for_two_food,cost_for_two_drinks,cost_for_two_both,dining_price,wbi,score,pincode,premium_place,max_drink_price_avg,premium_spirit_flag,total_item_count,drink_category_count,restaurant_segment,segment_score,segment_price_source,score_breakdown,premium_brand_count,30 Best Bars,Asia's Best 50,CN traveler,website_domain_name,host_poi,tenant_pois,open_close_hours,traffic_volume_by_hour,typical_time_spent,host_hotel_star,has_domain,michelin_star,old_pred,prediction_source,predicted_proba,top1_feature,top1_shap,top2_feature,top2_shap,top3_feature,top3_shap,top4_feature,top4_shap,top5_feature,top5_shap,new_pred,changed
0x3be7b124c4f5cc4d:0xb9051297ea55ea67,Veg Treat Regalia,"Veg Treat Regalia, Mumbai, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400091, India",Open,1879.0,"[""{guided_block={GUIDED_DINING_DISH_RECOMMENDATION=[Soup, Broccoli_Soup], GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Parking, E:PARKING], GUIDED_DINING_PARKING_SPACE_AVAILABILITY=Plenty of parking, GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Highly recommend, GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9800\u20131,000, GUIDED_DINING_NOISE_LEVEL=Quiet, easy to talk, GUIDED_DINING_PARKING_OPTIONS=[Free_street_parking, E:PARKING_OPTION_FREE_STREET_PARKING, Valet, E:PARKING_OPTION_VALET], GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Large_vegetarian_selection, E:VEGETARIAN_OFFERINGS_INFO_LARGE_SELECTION]}, time_line=2 months ago, review=Went to celebrate family members birthday. Everything was perfect. Food, atmosphere, service, vibe, etc\nFor starters the Paneer Pesto is a must try !! Very very attentive staff. Had sizzler & aglio olio pasta. No complaints at all about the experience, name_person=Keyur Apsingekar}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=3, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=a year ago, review=We were a group of 8, so it took us quite a while to get seated on a Sunday evening. We were given a table after over an 1 hour of waiting, Inspite of being told it wouldn't take more that half an hour \ud83d\ude44... But the food was served quickly. The soups were very good and so we're the starters, the sizzling brownie was very just about okay., name_person=Rajiv Sundararaju}"", ""{guided_block={GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Highly recommend, GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9600\u2013800, GUIDED_DINING_PARKING_OPTIONS=[Free_parking_lot, E:PARKING_OPTION_FREE_PARKING_LOT, Valet, E:PARKING_OPTION_VALET], GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Parking, E:PARKING], GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_PARKING_SPACE_AVAILABILITY=Plenty of parking, GUIDED_DINING_ATMOSPHERE_ASPECT=4, GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Menu_is_all_vegetarian, E:VEGETARIAN_OFFERINGS_INFO_COMPLETELY_VEGETARIAN]}, time_line=2 years ago, review=I recently dined at Veg Treat Regalia, and it was an amazing experience from start to finish. The moment I walked in, I was struck by the restaurant's mesmerising ambiance,  perfect for special occasions. The food at this place was delicious. Every dish we ordered was a burst of flavour and creativity.\nThe service was remarkably swift and efficient. While it is on the more expensive side, the quality of the food certainly justifies the cost. The valet parking facilities were a welcome convenience, sparing us from the hassle of finding a parking spot.\n\nConclusion: It is a must-visit restaurant. Its wonderful decor, tasty cuisine, quick service, and valet parking make it an ideal choice for those looking to celebrate a memorable evening. Though it may be on the expensive side, the overall experience is well worth it.\n\n(We had gone to this restaurant to celebrate Mom's birthday.), name_person=Hardik Dedhia}"", ""{guided_block={GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Highly recommend, GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS], GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=4, GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Menu_is_all_vegetarian, E:VEGETARIAN_OFFERINGS_INFO_COMPLETELY_VEGETARIAN]}, time_line=2 years ago, review=Cozy ambience with delicious food. Has a variety of vegetarian options and the service is prompt too with polite staff.\n\nWe started off with Manchow soup which had balanced flavours and would highly recommend.\n\nWould recommend their hand churned icecreams too!, name_person=Ishita Intwala}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Lunch, GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600, GUIDED_DINING_DISH_RECOMMENDATION=[Minestrone_Soup, Clay_Pot_Rice, Grilled_Paneer, Manchow_Soup], GUIDED_DINING_PARKING_OPTIONS=[Valet, E:PARKING_OPTION_VALET], GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Parking, E:PARKING, Kid-friendliness, E:KID_FRIENDLINESS, Wheelchair_accessibility, E:ACCESSIBILITY], GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=2 years ago, review=Quite a nice veg place for family lunches or dinners. Full veg with multi cuisine including Indian, Italian, Mexican, Chinese and fusion. Good quality of food and ambience. Service is friendly and prompt. Prices are reasonable and location is quite accessible right on the link road and near to Borivali West metro station. Weekends and dinners have long waiting lines due to popularity of the place. Drink options available with happy hours (10% discount) from 11 AM to 3 PM PM weekdays, name_person=Arnab Chakraborti}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Kid-friendliness, E:KID_FRIENDLINESS], GUIDED_DINING_MODE=Dine in, GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600}, time_line=3 years ago, review=I have been to almost all their restaurants and recently visited the Regalia.\nThe food here is really good.\n\nWe started with a coconut based Burmese Soup which was decent.\n\nThe paneer garlic rolls are outstanding. Must try them. Flavorful, soft paneer.. totally delicious.\n\nThe sesame sizzling paneer was like a sizzler with lots of veggies, fries and paneer. This could have been better if it was paneer tossed in a sauce and then served on a hot plate. But decent overall.\n\nMains I tried burnt garlic fried rice and bamboo, mushroom, spinach in soy garlic onion sauce. It was delicious.\n\nYou must try their in house icecreams. They are really good. Loved the Belgian chocolate.\n\nThe mocktails can be better.\n\nOverall a Great place to visit with family., name_person=1TeaspoonLove}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9800\u20131,000, GUIDED_DINING_DISH_RECOMMENDATION=[Soup], GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=3, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=2 years ago, review=It's a good family resource and good food options, must try cream of broccoli soup it's so delicious, paneer labadar is another gravy you should try here whenever you are here, avoid ordering masala papad unless you really need it as a chakna along with your drinks. Punjabi food is delicious here  butter garlic Naan is good and butter rotis are so soft here, kulcha is decent, must try makke di roti,(roti made with cornflour), decent dessert options and decent mocktails. Good family vibes, this is good place for large gathering, name_person=Sanket Savaliya}"", ""{guided_block={}, time_line=4 years ago, review=Oily Bread sticks with Tomato soup, oil dipped cheese corn balls, uncooked Garlic naan, uncooked green peas. Have seen this restaurant from best to worst. Ordered less spicy food for kids and when told them it is spicy the attitude of the waiter was rude. Didn't like a single thing ordered today., name_person=Nikhil Khera}"", ""{person_name=null, guided_block={}, time_line=null, review=Peaceful place with Good food , price & dish quantity comparable , location,.}"", ""{person_name=null, guided_block={}, time_line=null, review=Excellent ambience quality and tasty food...prompt service....value for money}"", ""{person_name=null, guided_block={}, time_line=null, review=Fav dishes is Clay pot rice, Chow mein noodles, Pink pasta...}""]",4.2,89608b442d3ffff,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,10425c54199e27a65c852112c56aafba5a639bca,"{'Absolut': 3, 'Bacardi': 10, 'Baileys': 1, 'Beefeater': 3, 'Blue Riband': 3, 'Bombay Sapphire': 3, 'Honey Bee': 3, 'Jagermeister': 1, 'Kahlua': 1, 'Moji': 3, 'Old Monk': 3, 'Sambuca': 1, 'Smirnoff': 6, 'Sula': 11, 'other': 44}","{'brandy': {'Honey Bee': 3}, 'gin': {'Beefeater': 3, 'Blue Riband': 3, 'Bombay Sapphire': 3}, 'martini': {'other': 4}, 'mojito': {'Bacardi': 1, 'Moji': 3}, 'other': {'Baileys': 1, 'Jagermeister': 1, 'Kahlua': 1, 'Sambuca': 1}, 'other_cocktails': {'other': 31}, 'rum': {'Bacardi': 9, 'Old Monk': 3}, 'tequila': {'other': 3}, 'vodka': {'Absolut': 3, 'Smirnoff': 6, 'other': 6}, 'wine': {'Sula': 11}}",,,Honey Bee,,"Bombay Sapphire, Beefeater, Blue Riband",other,,"Moji, Bacardi",,"Baileys, Kahlua, Sambuca, Jagermeister",other,,"Bacardi, Old Monk",,,other,"other, Absolut, Smirnoff",,Sula,,,283.3333333,,524.4444444,530.0,,395.0,,320.0,431.2903226,,381.6666667,,,273.3333333,769.3333333,,976.3636364,,,3.0,,9.0,4.0,,4.0,,4.0,31.0,,12.0,,,3.0,15.0,,11.0,,"₹1,100 for two",1100.0,1725.16,2825.16,700.0,66.74132504,0.468314066,400091.0,0,976.3636364,True,96,7,Premium,12,direct,price[direct]:+1 | review_vibe:+2 | review_price_kw:+1 | premium_spirit:+1 | drink_category_depth(7_cats):+3 | menu_volume(96_items):+2 | rating(4.2):+1 | review_volume(1879):+1,9,0,0,0,,,,"['{weekday=Sunday, timing=11AM–3:30PM}', '{weekday=Monday, timing=11AM–3:30PM}', '{weekday=Tuesday, timing=11AM–3:30PM}', '{weekday=Wednesday, timing=11AM–3:30PM}', '{weekday=Thursday, timing=11AM–3:30PM}', '{weekday=Friday, timing=11AM–3:30PM}', '{weekday=Saturday, timing=11AM–3:30PM}']","['{weekday=Sunday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=38}], 11PM=[Usually not too busy, Up to 15 min wait, {$numberInt=55}], 10PM=[Usually busy, Up to 30 min wait, {$numberInt=84}], 1PM=[Usually not too busy, No wait, {$numberInt=42}], 2PM=[Usually not too busy, No wait, {$numberInt=37}], 3PM=[Usually not too busy, No wait, {$numberInt=21}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually not too busy, Up to 15 min wait, {$numberInt=52}], 8PM=[Usually busy, Up to 30 min wait, {$numberInt=80}], 9PM=[Usually busy, Up to 30 min wait, {$numberInt=93}], 11AM=[Usually not too busy, No wait, {$numberInt=24}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Monday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=29}], 11PM=[Usually not too busy, No wait, {$numberInt=45}], 10PM=[Usually not too busy, Up to 15 min wait, {$numberInt=68}], 1PM=[Usually not too busy, No wait, {$numberInt=31}], 2PM=[Usually not too busy, No wait, {$numberInt=28}], 3PM=[Usually not busy, No wait, {$numberInt=18}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually not too busy, No wait, {$numberInt=43}], 8PM=[Usually not too busy, Up to 15 min wait, {$numberInt=64}], 9PM=[Usually not too busy, Up to 15 min wait, {$numberInt=73}], 11AM=[Usually not busy, No wait, {$numberInt=19}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Tuesday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=27}], 11PM=[Usually a little busy, No wait, {$numberInt=50}], 10PM=[Usually not too busy, Up to 15 min wait, {$numberInt=73}], 1PM=[Usually not too busy, No wait, {$numberInt=27}], 2PM=[Usually not too busy, No wait, {$numberInt=22}], 3PM=[Usually not busy, No wait, {$numberInt=14}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually not too busy, No wait, {$numberInt=43}], 8PM=[Usually not too busy, Up to 15 min wait, {$numberInt=62}], 9PM=[Usually not too busy, Up to 15 min wait, {$numberInt=75}], 11AM=[Usually not too busy, No wait, {$numberInt=21}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Wednesday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=31}], 11PM=[Usually not too busy, Up to 15 min wait, {$numberInt=55}], 10PM=[Usually not too busy, Up to 15 min wait, {$numberInt=77}], 1PM=[Usually not too busy, No wait, {$numberInt=36}], 2PM=[Usually not too busy, No wait, {$numberInt=32}], 3PM=[Usually not too busy, No wait, {$numberInt=21}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually not too busy, No wait, {$numberInt=42}], 8PM=[Usually not too busy, Up to 15 min wait, {$numberInt=61}], 9PM=[Usually not too busy, Up to 15 min wait, {$numberInt=76}], 11AM=[Usually not too busy, No wait, {$numberInt=21}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Thursday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=33}], 11PM=[Usually not too busy, Up to 15 min wait, {$numberInt=51}], 10PM=[Usually not too busy, Up to 15 min wait, {$numberInt=78}], 1PM=[Usually not too busy, No wait, {$numberInt=35}], 2PM=[Usually not too busy, No wait, {$numberInt=28}], 3PM=[Usually not busy, No wait, {$numberInt=18}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually a little busy, No wait, {$numberInt=51}], 8PM=[Usually not too busy, Up to 15 min wait, {$numberInt=74}], 9PM=[Usually as busy as it gets, Up to 15 min wait, {$numberInt=84}], 11AM=[Usually not too busy, No wait, {$numberInt=24}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Friday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=33}], 11PM=[Usually a little busy, No wait, {$numberInt=52}], 10PM=[Usually not too busy, Up to 15 min wait, {$numberInt=76}], 1PM=[Usually not too busy, No wait, {$numberInt=35}], 2PM=[Usually not too busy, No wait, {$numberInt=31}], 3PM=[Usually not too busy, No wait, {$numberInt=20}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually a little busy, No wait, {$numberInt=50}], 8PM=[Usually not too busy, Up to 15 min wait, {$numberInt=70}], 9PM=[Usually as busy as it gets, Up to 15 min wait, {$numberInt=82}], 11AM=[Usually not too busy, No wait, {$numberInt=26}], 10AM=[, No wait, {$numberInt=0}]}}', '{weekday=Saturday, traffic={6AM=[, No wait, {$numberInt=0}], 7AM=[, No wait, {$numberInt=0}], 8AM=[, No wait, {$numberInt=0}], 9AM=[, No wait, {$numberInt=0}], 12PM=[Usually not too busy, No wait, {$numberInt=42}], 11PM=[Usually not too busy, Up to 15 min wait, {$numberInt=66}], 10PM=[Usually busy, Up to 30 min wait, {$numberInt=93}], 1PM=[Usually not too busy, No wait, {$numberInt=45}], 2PM=[Usually not too busy, No wait, {$numberInt=39}], 3PM=[Usually not too busy, No wait, {$numberInt=25}], 4PM=[, No wait, {$numberInt=0}], 5PM=[, No wait, {$numberInt=0}], 6PM=[, No wait, {$numberInt=0}], 7PM=[Usually not too busy, Up to 15 min wait, {$numberInt=57}], 8PM=[Usually busy, Up to 30 min wait, {$numberInt=83}], 9PM=[Usually busy, Up to 30 min wait, {$numberInt=100}], 11AM=[Usually not too busy, No wait, {$numberInt=29}], 10AM=[, No wait, {$numberInt=0}]}}']",15 min,,0,0,Mainstream,model,"Mainstream=0.669, Premium=0.331",reviews_count,0.8988,martini_item_price_avg,0.6489,score,0.5499,max_drink_price_avg,0.4284,atmosphere__feels_romantic,0.4236,Premium,True
