url_hash,poi_code,h3index,address,name,location_status,ratings,review_tags,reviews_count,reviews,offerings__has_dancing,service_options__has_seating_outdoors,highlights__has_seating_rooftop,parking__has_parking_valet,planning__recommends_reservations_lunch,planning__recommends_reservations_brunch,planning__recommends_reservations_dinner,planning__requires_reservations,planning__accepts_reservations,offerings__serves_happy_hour_food,atmosphere__feels_romantic,offerings__has_private_dining_room,highlights__has_live_music,offerings__serves_late_night_food,offerings__serves_happy_hour_drinks,highlights__has_bar_games,highlights__has_karaoke_nights,highlights__has_fast_service,atmosphere__feels_upscale,atmosphere__feels_cozy,atmosphere__feels_hip,atmosphere__is_recently_popular,atmosphere__feels_casual,atmosphere__feels_quiet,crowd__popular_with_students,crowd__suitable_for_groups,offerings__serves_wine,offerings__serves_liquor,amenities__has_bar_onsite,highlights__serves_cocktails_notable,highlights__serves_beer_notable,highlights__serves_wine_notable
6e79787dad229d7d1fe134589335e7aab3741e41,POI_IND_9999_0x3be7c8d75ba85d3b:0x1c682ae04066d948,89608b0b5cfffff,"Priyanka Bar, no, 8572829166, 1A, Sant Rohidas Marg, Dharavi Village, Dharavi, Mumbai, Maharashtra 400017, India",Priyanka Bar,Open,3.8,"{'tag_1': '{nameword=service, appearance_count=12, kgid=[/m/018tkd]}', 'tag_2': '{nameword=price, appearance_count=3, kgid=[/m/01d_1l]}', 'tag_3': '{nameword=dance, appearance_count=2, kgid=[/m/026bk]}'}",530,"[""{guided_block={GUIDED_DINING_FOOD_ASPECT=1, GUIDED_DINING_SERVICE_ASPECT=1, GUIDED_DINING_ATMOSPHERE_ASPECT=3}, time_line=6 months ago, review=It's very bad experience about food\nAnd also staff is rudely behaving with you next time I will not go there in future, name_person=Balaji stone suppliers}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=3, GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_ATMOSPHERE_ASPECT=2}, time_line=3 months ago, review=Food was good and atmosphere is low, name_person=Kush Parikh}"", ""{guided_block={GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600, GUIDED_DINING_PARKING_OPTIONS=[Free_street_parking, E:PARKING_OPTION_FREE_STREET_PARKING], GUIDED_DINING_FOOD_ASPECT=3, GUIDED_DINING_TIPS_TOPICS=[Parking, E:PARKING], GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=a year ago, review=Location is good just opp. ONGC building, they serve all brand Beverages, with food (Veg n Non veg) and snacks.\nThey have limited space for parking of 2/4 wheeler., name_person=Md. Akbar Khan}"", ""{guided_block={}, time_line=2 months ago, review=A landmark near peela bungalow signal \ud83d\udea6, name_person=Amir Ali}"", ""{guided_block={}, time_line=2 years ago, review=Very nice bar . i like it, name_person=akash mane}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=a year ago, review=Best go to place for a few shots at Dharavi on a budget. Loved the neatness and service of the staff., name_person=Muraly Krishnan}"", ""{guided_block={}, time_line=5 years ago, review=Good bar for Cheap thrills. They also provide few snacks for free. Alcohol is very cheap. They also a dance ladies bar on top ., name_person=Ajay Nadar}"", ""{guided_block={}, time_line=3 years ago, review=One of the oldest and finest Bar & Restaurants. Very neat and clean. Easily accessible as it is located in the main road of SION., name_person=Rakshith Shetty}"", ""{person_name=null, guided_block={}, time_line=null, review=Loved the neatness and service of the staff.}"", ""{person_name=null, guided_block={}, time_line=null, review=Too much crowded Dharavi slam area high price rate food quality not good}"", ""{person_name=null, guided_block={}, time_line=null, review=Great place to relax... water was polite and veri nice behavior....}""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
298311086297ac2f9f26efd8c98d52dd26b054b1,POI_IND_9999_0x3be7ce8fe1289fad:0x2abda35e0e7c405c,89608b0a567ffff,"Ground Floor, Kalpana Restaurant, Dr Annie Besant Rd, Tulsi Vihar, Siddharth Nagar, Worli, Mumbai, Maharashtra 400018, India",Kalpana Restaurant,Open,3.9,"{'tag_5': '{nameword=air conditioned, appearance_count=6, kgid=[/m/025wky1]}', 'tag_6': '{nameword=value, appearance_count=6, kgid=[/m/0bhr4z]}', 'tag_7': '{nameword=kids, appearance_count=6, kgid=[/m/0ytgt]}', 'tag_8': '{nameword=alcohol, appearance_count=5, kgid=[/m/012mj]}', 'tag_9': '{nameword=pani puri, appearance_count=5, kgid=[/m/04vdvm]}', 'tag_1': '{nameword=pav bhaji, appearance_count=19, kgid=[/m/071xbs]}', 'tag_10': '{nameword=mushroom, appearance_count=5, kgid=[/m/052sf]}', 'tag_2': '{nameword=fast food, appearance_count=9, kgid=[/m/03bwyyr]}', 'tag_3': '{nameword=punjabi, appearance_count=8, kgid=[/m/02p3lk]}', 'tag_4': '{nameword=cheese, appearance_count=6, kgid=[/m/01nkt]}'}",1736,"[""{guided_block={}, time_line=7 years ago, review=i generally visit Tastee.\nThe idli chatni is really good especially their powered chatni is a must try.\nLove their pav bhaji (cheese)\ntheir cold coffee is another must have. its amazing . The staff is nice.\nA pleasant place over all. Its a like a local fast food joint., name_person=Shraddha Shetty}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_MODE=Dine in}, time_line=4 years ago, review=Place is good for Pav Bhaji and Fast food, service was quick and speedy \ud83d\ude0d\ud83d\ude0d everything was good in taste expect Club Grill Sandwich, no for it they have onion and bean chilla which ruined the taste., name_person=Hemant Shah}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Lunch, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS], GUIDED_DINING_MODE=Dine in, GUIDED_DINING_PRICE_RANGE=\u20b9200\u2013400}, time_line=3 years ago, review=Good food and good service. Food tasted like home food. The spices were perfect and well cooked food., name_person=Tejbir - The Change}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=8 months ago, review=We walked almost 20-25 minutes to reach here from NSCI, WORLI Dome.\nWe were 26 people and we ordered veg thali to everyone.\nNice food taste.\nNice service.\nLocated at main road and close to chowk.\nMany veg options available here., name_person=Dr.Manohar Murge}"", ""{guided_block={}, time_line=7 years ago, review=I regularly visit this place called Tastee which is owned and operated by Kalpana itself. This place has a simple menu and whatever you order, Genet hits the spot. What I like about the place is the consistency in food. Dishes to definitely try here include Pav bhaji, idli plate with powder chutney and cold coffee. The place has limited parking so you might want to keep your vehicle at home and use a cab instead. This is a pure veg place. I would continue to go here again and again., name_person=Mitul Shingadia}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600}, time_line=3 years ago, review=Good food. Quantity is good per dish. Try paneer tawa chilly. Delicious....., name_person=Vishal Chiluka (vchill)}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9200\u2013400, GUIDED_DINING_FOOD_ASPECT=1, GUIDED_DINING_SERVICE_ASPECT=1, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=1}, time_line=a year ago, review=My family and I used to visit this place a lot about 20 years ago. The service was non existent and they asked us to change tables to accommodate another party who arrived after us.\nThe club sandwich had a tomato omelette in it and was not good.\nThey did not offer us finger bowls to clean our hands after the meal when this was being offered to other guests.\nThe place smelled like it had gone through pest control. It was dark and noisy.\nI don\u2019t recommend this restaurant. We neither enjoyed the service nor the food., name_person=Kunal Sampat}"", ""{guided_block={}, time_line=5 years ago, review=Amazing place. Very good food. Polite staffs. Awesome Service...\n\nThank you Kalpana restaurant and bar., name_person=Jaicil Francis}"", ""{person_name=null, guided_block={}, time_line=null, review=Homely eatery veg serves drinks and food Punjabi South Indian Chinese}"", ""{person_name=null, guided_block={}, time_line=null, review=Very slow service .....the kitchen staff is least bothered about the guests}"", ""{person_name=null, guided_block={}, time_line=null, review=Variety of cuisine served We had ordered South Indian food.}""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
d79438cf5d613eed534e1fddaf81bf4940bebd79,POI_IND_9999_0x3be7c852830023b1:0x8e730e970d732319,89608b0b263ffff,"The Earth Plate, Hotel Sahara Star, Western Express Hwy, Service Rd, opposite Terminal 1, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",The Earth Plate,Open,4.4,"{'tag_5': '{nameword=street food, appearance_count=17, kgid=[/m/05xnqg]}', 'tag_6': '{nameword=food festival, appearance_count=12, kgid=[/m/052qxz]}', 'tag_7': '{nameword=dhokla, appearance_count=10, kgid=[/m/07lm_y]}', 'tag_8': '{nameword=global cuisine, appearance_count=9, kgid=[/m/0gx_25v]}', 'tag_9': '{nameword=appam, appearance_count=6, kgid=[/m/0946kz]}', 'tag_1': '{nameword=spread, appearance_count=62, kgid=[/m/07p9gt]}', 'tag_10': '{nameword=khandvi, appearance_count=5, kgid=[/m/0h7lzk1]}', 'tag_2': '{nameword=non veg, appearance_count=22, kgid=[/g/11csrv2gkg]}', 'tag_3': '{nameword=chaat, appearance_count=21, kgid=[/m/060ck9]}', 'tag_4': '{nameword=airport, appearance_count=17, kgid=[/m/09cjl]}'}",1764,"[""{guided_block={GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Highly recommend, GUIDED_DINING_SEATING_TYPE=[Indoor_dining_area, E:DINING_SEATING_TYPE_INDOOR_DINING_AREA], GUIDED_DINING_NOISE_LEVEL=Quiet, easy to talk, GUIDED_DINING_PARKING_OPTIONS=[Valet, E:PARKING_OPTION_VALET], GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Parking, E:PARKING], GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_PARKING_SPACE_AVAILABILITY=Plenty of parking, GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait, GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Large_vegetarian_selection, E:VEGETARIAN_OFFERINGS_INFO_LARGE_SELECTION, Clearly_labelled_vegetarian_dishes, E:VEGETARIAN_OFFERINGS_INFO_CLEARLY_LABELED_ITEMS]}, time_line=4 months ago, review=This is my experience of family diner at The Earth Plate, Hotel Sahara Star. We had a truly memorable experience.\nThe ambience is elegant and spacious, perfect for a relaxed evening.\nThe buffet spread offers a great balance of veg and non-veg options, ensuring there\u2019s something for everyone.\nThe live counters add an interactive touch and the food tastes fresh and flavorful.\nService is prompt and courteous, making the experience even better.\nAnd the highlight of the evening? The desserts \u2013 simply indulgent and the perfect way to end the meal.\nHighly recommended for anyone looking for a premium dining experience in Mumbai!, name_person=Richa Gautam}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=2 months ago, review=\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\nWe had a wonderful experience at Earth Plate, Sahara Star Mumbai! The team \u2014 Aniket, Kiran, Aman, Ayesha, and Kailash \u2014 went above and beyond to make our celebration special. Their service was outstanding \u2014 warm, kind, and attentive throughout.\nThey helped us celebrate a birthday, and everything was handled with such grace and positivity. It truly made the evening memorable.\nThe food was delicious, with great variety and quality, and the ambience was elegant and relaxing. Highly recommend this place for both special occasions and casual dining.\nBig thanks again to the amazing staff for making our visit so special!, name_person=Janhavi Bhoir}"", ""{guided_block={GUIDED_DINING_SEATING_TYPE=[Indoor_dining_area, E:DINING_SEATING_TYPE_INDOOR_DINING_AREA], GUIDED_DINING_PRICE_RANGE=\u20b92,000+, GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_GROUP_SIZE=[Suitable_for_all_group_sizes, E:DINING_GROUP_SIZE_SUITABLE_FOR_ALL], GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait}, time_line=a week ago, review=We visited Earth Plate at Sahara Star International Hotel (near Mumbai Airport) for our anniversary dinner with my wife and kid, and it turned out to be a really memorable experience.\n\nThe property itself is grand and beautifully curated, giving a premium, rich vibe the moment you walk in. What stood out equally was the staff\u2014everyone we interacted with was cordial, attentive, and genuinely willing to help.\n\nA lovely surprise for us was that many staff members spoke Marathi, which is my mother tongue. It instantly made my family feel comfortable, especially since they aren\u2019t very fluent in Hindi or English.\n\nComing to the food\u2014absolutely sumptuous. There\u2019s a great spread across Indian and Continental options. I especially loved the salad section\u2014never thought I\u2019d say this, but the salads were genuinely delicious and well-crafted. Desserts were awesome, and my daughter thoroughly enjoyed the entire dinner.\n\nOverall, a wonderful place for a family celebration, and I\u2019ll definitely recommend Earth Plate to others., name_person=Ninad Patil}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=4 months ago, review=Onam Sadhya at Sahara Star \u2013 A Feast of Tradition and Luxury\n\nCelebrating the spirit of Onam in the grandeur of Sahara Star was truly a delightful experience. The plush property, located right next to Mumbai\u2019s domestic airport, set the perfect stage for a festive indulgence. The lavish Sunday Brunch at The Earth Plate \u2013 Global Cuisine transformed into a traditional Kerala Sadhya spread, offering an authentic taste of heritage served with warmth and elegance.\n\nThe banana leaf thali came alive with a vibrant array of curries, pachadis, thorans, avial, olan, sambar, rasam, pulisery, and fluffy red rice \u2013 each dish bursting with homely flavors, perfectly balanced spices, and that comforting touch of Kerala\u2019s culinary roots. Crisp papadams, tangy pickles, and steaming hot appams completed the meal, while payasam and other Indian sweets brought the feast to a heavenly close.\n\nThe buffet around the restaurant was equally indulgent, showcasing a harmony of regional Indian delicacies, global favorites, and stunning desserts \u2013 all beautifully curated in a festive floral setting that reflected the joy of Onam. The live counters, attentive chefs, and vibrant ambiance added to the overall charm, making it an immersive dining experience.\n\n\u2728 From the soulful flavors on the leaf to the elegant hospitality and plush surroundings, the Onam Sadhya at Sahara Star was more than just a meal \u2013 it was a cultural celebration plated with luxury. A must-experience brunch that beautifully bridges tradition with fine dining in the heart of Mumbai., name_person=Harshad Dhamankar}"", ""{guided_block={GUIDED_DINING_RESERVATION=Reservations recommended, GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS, Parking, E:PARKING, Kid-friendliness, E:KID_FRIENDLINESS], GUIDED_DINING_PARKING_SPACE_AVAILABILITY=Plenty of parking, GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Highly recommend, GUIDED_DINING_MEAL_TYPE=Lunch, GUIDED_DINING_PRICE_RANGE=\u20b92,000+, GUIDED_DINING_PARKING_OPTIONS=[Valet, E:PARKING_OPTION_VALET], GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait, GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Vegetarian_menu_or_section, E:VEGETARIAN_OFFERINGS_INFO_SEPARATE_MENU_SECTION]}, time_line=4 months ago, review=It's a beyond beautiful and by now nostalgia experience for us \u2764\ufe0f. We often visit Sahara Star for Sunday lunch. Menu and spread is huge, veg, non veg, dessert, mocktails, salad....it's unending and super delicious \ud83d\ude0b! Cuisine wise too spread is huge. Environment inside is mesmerizing... Kids enjoy the buffet. The Sahara Star is by now and emotional bond for us\u2763\ufe0f Staff is super caring and professional.\n\nThe most beautiful part of Sunday lunch is the live performance of the guy performing there! His instrument, choice of mashup selection is just WOW!! He definitely adds up to relish your dish with a highly healing dose!, name_person=Titash Bagchi}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=Edited 9 months ago, review=We visited here for Sunday lunch which was a buffet. The overall experience of all of us was very good.\n\nThe spread had an amazing choice of meats and good choices for the vegetarians as well. It has quite a few of the live counters...\n\nThe food quality was top notch with good range to choose from. The deserts had a super range to select. The Jalebi was the top pick of all on the table.\n\nThe ambience is very good, though it got a bit busy and noisy due to a couple of parties that were happening but overall it was still good.\n\nThe service is very prompt and you can see the staff is on their toes throughout.\n\nDefinitely a good place to try some good food and spend a lovely Sunday afternoon., name_person=Stephen Fernandes}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b92,000+, GUIDED_DINING_NOISE_LEVEL=Moderate noise, GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait}, time_line=5 months ago, review=Excellent place for buffet be it lunch brunch or dinner. It has a wide variety of food from different cuisines, the staff is extremely cooperative and helpful. This time when I visited they were celebrating Indian street food, and the variety was such delicious they had additional counters for pakodas, pav bhaji, litti chokha, dal batti, chaat, then there was Agra chaat like alu Tikki dahi bhalla, also there was Malabari paratha counter and amritsar counter with had rajma chawal, chole etc.\nAnd my favourite was their dessert counter with had over 20 Indian sweets including rasgulla,  kala jam, moong dal halwa, angoori Basundi, and soo many more sweets. In true sense u felt u am tasting all of India in one place. Definitely a must visit place I highly recommend you must go.\nAnd lastly they make baklavas in house I got one and I have to admit it is beyond my expectation amazingly made. I height recommend u buy their baklavas it\u2019s worth every penny, name_person=Anuja}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b92,000+, GUIDED_DINING_NOISE_LEVEL=Quiet, easy to talk, GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait}, time_line=3 months ago, review=Food, Ambience and service all are good however expected more varities in buffet. You can have craft beer here in 8 varieties. Location is also prime. You need get down at T1 through aqualine metro., name_person=Amit Raut}"", ""{person_name=null, guided_block={}, time_line=null, review=Excellent service Tasty food, great place for gathering with friends or family}"", ""{person_name=null, guided_block={}, time_line=null, review=There is pizza, pasta, sandwiches, salads and other comfort food available too.}"", ""{person_name=null, guided_block={}, time_line=null, review=They serve cuisine like Mediterranean, italian, asian, north Indian, fast food.}""]",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1b1f08a609ac50dd55962aa03e1b6556e7b9aa6d,POI_IND_9999_0x3be7c60e2ae09ad3:0xb3ca4697a2c51008,89608b56d53ffff,"Prakash Dining Bar, Thapar Suburbia, Narayan Gajanan Acharya Marg, Govandi Gaonthan, Samrat Ashok Nagar, Govandi East, Mumbai, Maharashtra 400043, India",Prakash Dining Bar,Open,3.8,"{'tag_5': '{nameword=paneer, appearance_count=2, kgid=[/m/03r1s9]}', 'tag_6': '{nameword=food quality, appearance_count=2, kgid=[/m/01fn90]}', 'tag_7': '{nameword=service, appearance_count=2, kgid=[/g/11bwd2tf3y]}', 'tag_8': '{nameword=fish, appearance_count=2, kgid=[/m/07pbfj]}', 'tag_9': '{nameword=menu, appearance_count=2, kgid=[/m/024gjb]}', 'tag_1': '{nameword=family, appearance_count=8, kgid=[/m/09dhj]}', 'tag_2': '{nameword=tandoori chicken, appearance_count=2, kgid=[/m/037p63]}', 'tag_3': '{nameword=parking, appearance_count=2, kgid=[/m/01jp76]}', 'tag_4': '{nameword=science, appearance_count=2, kgid=[/m/06mq7]}'}",124,"[""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=a month ago, review=Super experience dine and wine place. Very much maintain and good for family as well as friends get together, name_person=Bhushan G}"", ""{guided_block={GUIDED_DINING_RECOMMEND_TO_VEGETARIANS=Somewhat recommend, GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600, GUIDED_DINING_RESERVATION=Reservations not required, GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_TIPS_TOPICS=[Vegetarian_options, E:VEGETARIAN_OPTIONS], GUIDED_DINING_SERVICE_ASPECT=3, GUIDED_DINING_SPECIAL_EVENTS=[No_special_event, E:DINING_SPECIAL_EVENTS_NO_SPECIAL_EVENT], GUIDED_DINING_ATMOSPHERE_ASPECT=4, GUIDED_DINING_SPECIAL_OFFERS=[Not_sure, E:NOT_SURE], GUIDED_DINING_VEGETARIAN_OFFERINGS_INFO=[Not_sure, E:ANSWER_NOT_SURE]}, time_line=a month ago, review=Nice Ambience. Alcohol prices are on a higher side but Food is great, name_person=Rajesh Makwana}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_PRICE_RANGE=\u20b92,000+, GUIDED_DINING_DISH_RECOMMENDATION=[Chicken_Tandoori], GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=8 months ago, review=Nice ambience and food are super delicious., name_person=ViJaY MuRmU}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=2 months ago, review=Non pretentious food and drinks. Portions were large and service was prompt., name_person=Abhinav Unni}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_PRICE_RANGE=\u20b9200\u2013400, GUIDED_DINING_ATMOSPHERE_ASPECT=4}, time_line=2 years ago, review=Good dining bar\nNice food\nGood location\nNice service\nFree parking on Road, name_person=77 TREKKERS}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=2, GUIDED_DINING_SERVICE_ASPECT=1, GUIDED_DINING_PRICE_RANGE=\u20b9800\u20131,000, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=a year ago, review=Ambience being good doesn't compensate for bad food. Had ordered Butter Naan, Dum Aloo, Fruit Punch, Sizzling Brownie with Icecream and all these items had problems.\nButter Naan was burnt gave a bitter taste.\nThe potato in Dum Aloo was uncooked. It was like just carved to carry the paneer stuffing. Potato couldn't be consumed.\nFruit punch was sour.\nSizzling brownie with Icecream wasn't sizzling at all. They just served a brownie with Icecream and slightly warm chocolate. It should be hot chocolate not warm chocolate. My family who ate non-veg enjoyed it. But this place is a no-no for vegetarian people. Think twice before going here. Also just one waiter. He served people who came after us with food before us. Service rendered was very bad. I would understand if just one dish was off. I would not be visiting this place again., name_person=Shipra Acharya}"", ""{guided_block={GUIDED_DINING_FOOD_ASPECT=1, GUIDED_DINING_SERVICE_ASPECT=3, GUIDED_DINING_PRICE_RANGE=\u20b91,200\u20131,400, GUIDED_DINING_ATMOSPHERE_ASPECT=2}, time_line=8 months ago, review=Food is totally average. Reasonable service. Mostly people are here for a quick drink with friends and colleagues., name_person=Kavish Mathreja}"", ""{guided_block={GUIDED_DINING_PRICE_RANGE=\u20b9600\u2013800, GUIDED_DINING_FOOD_ASPECT=4, GUIDED_DINING_SERVICE_ASPECT=4, GUIDED_DINING_GROUP_SIZE=[3-4_people, E:DINING_GROUP_SIZE_THREE_TO_FOUR], GUIDED_DINING_ATMOSPHERE_ASPECT=5, GUIDED_DINING_WAIT_TIME=No wait}, time_line=4 months ago, review=Newly renovated and nicely decorated place good atmosphere., name_person=Kamlesh Mayekar}"", ""{person_name=null, guided_block={}, time_line=null, review=Good dining bar Nice food Good location Nice service Free parking on Road}"", ""{person_name=null, guided_block={}, time_line=null, review=Good place to eat and have drinks}"", ""{person_name=null, guided_block={}, time_line=null, review=My family who ate non-veg enjoyed it.}""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
c24d4645387e0d5fcc223b17a576f40d59614630,POI_IND_9999_0x3be7b1eb203695ff:0x550430ddbf42c804,89608b473abffff,"Shop No 2, Rajnigandha Restaurant & Bar, Sai Vihar Chawl, Vitthal Mandir, near, National Highway, Devipada, Borivali East, Mumbai, Maharashtra 400066, India",Rajnigandha Restaurant & Bar,Open,4.3,{},4,"[""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9400\u2013600, GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=a year ago, review=Visited these restaurant and found food is delicious and alcohols are at very reasonable price, name_person=ranjeet yadav}"", ""{guided_block={GUIDED_DINING_MEAL_TYPE=Dinner, GUIDED_DINING_PRICE_RANGE=\u20b9800\u20131,000, GUIDED_DINING_FOOD_ASPECT=5, GUIDED_DINING_SERVICE_ASPECT=5, GUIDED_DINING_MODE=Dine in, GUIDED_DINING_ATMOSPHERE_ASPECT=5}, time_line=a year ago, review=null, name_person=Mahesh Mane}"", ""{guided_block={}, time_line=3 months ago, review=null, name_person=Aashish Kumar}"", ""{guided_block={}, time_line=4 months ago, review=null, name_person=Rahul Agrawal}""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
